tra_0,tra_1,tra_2,tra_3,tra_4,tra_5,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,spec_0,spec_1,spec_2,spec_3,spec_4,spec_5,spec_6,spec_7,spec_8,spec_9,spec_10,spec_11,spec_12,spec_13,spec_14,spec_15,spec_16,spec_17,spec_18,spec_19,spec_20,spec_21,spec_22,spec_23,spec_24,spec_25,spec_26,spec_27,spec_28,spec_29,spec_30,spec_31,spec_32,spec_33,spec_34,spec_35,spec_36,spec_37,spec_38,spec_39,spec_40,spec_41,spec_42,spec_43,spec_44,spec_45,spec_46,spec_47,spec_48,spec_49,spec_50,spec_51,spec_52,spec_53,spec_54,spec_55,spec_56,spec_57,spec_58,spec_59,spec_60,spec_61,spec_62,spec_63,class
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.54824936,0.0,0.0,0.0,0.46995673,0.0,2.7762077,1.9180398,2.4355667,0.0,5.564665,5.2299423,10.912814,6.8241935,0.0,0.0,5.237195,11.759269,9.096171,0.88367754,17.422266,7.150746,0.22132418,8.481583,5.647354,5.6907835,0.0,4.347519,8.821627,1.9470525,0.0,8.568697,0.0,9.154326,9.291716,14.905337,9.101515,2.4361746,2.3869066,0.0,5.277644,7.8100796,8.481703,5.7279506,10.367323,0.0,3.2363272,13.247274,5.5810385,11.131469,4.7239,6.2242994,0.0,5.383036,4.892866,8.505239,6.936197,3.8092513,0.0,5.9082046,9.914645,7.6870832,8.024732,3.3875196,1.1422137,7.2621183,0.0,5.578131,0.0,7.4111423,15.587343,0.0,4
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0007057786,0.2800374,1.100661,0.0008635521,1.0181956,0.0,0.00060111284,1.7874069,4.8835077,0.0,7.773175,0.0,4.921209,0.0,0.0,0.0,9.061727,3.6330092,0.6883267,1.1655616,7.3560314,0.0,0.0071861832,0.5271104,1.2526622,0.9844037,0.0,1.0444064,5.5881314,0.46183848,0.0,5.485384,0.0,3.3065286,5.047225,10.596502,2.5336509,3.8484702,0.6821962,0.32868928,2.6716266,3.771641,5.9714293,0.0,3.5361927,1.7199175,0.0,0.0,2.3936205,8.225092,0.0,2.4409022,0.0,0.1637466,2.8902254,0.0,3.6238701,0.0,0.0,0.0,1.6523613,0.0,0.75593907,2.1556911,1.9167018,0.0,0.0,0.10088882,0.75973976,0.0,4.007771,0.0,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0007057786,0.2800374,1.100661,0.0008635521,1.0181956,0.0,0.00060111284,1.7874069,5.225673,0.0,6.976801,0.0,2.5031328,0.0,0.0,1.4054427,8.4570875,1.823913,0.0,0.7747297,3.4562716,0.0,0.02634071,0.0,0.5795396,0.042325225,0.0,0.5480665,4.1256566,0.1529411,0.0,3.4425254,0.20412962,2.401459,4.1024036,7.872847,1.6928047,3.6825974,0.24402606,1.6056451,1.0507282,2.451382,4.8618507,0.0,1.4251316,2.332545,0.0,0.0,1.45146,6.3851085,0.0,1.6202018,0.0,0.0,2.896963,0.0,2.7414424,0.0,0.0,0.0,0.0,0.0,0.0,3.0479975,2.040489,0.0,0.0,0.120163344,2.5645692,0.0,0.21233085,0.0,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.8350689,0.0,0.5705001,0.55938864,0.7795298,0.031831928,0.78738844,0.86562043,0.0,0.0,3.2875466,8.321124,11.1315365,9.269924,0.0,0.0,1.6024661,11.786407,11.130174,0.97509325,17.453602,10.965349,0.075626805,9.448543,5.672292,5.720986,1.5044549,3.5851989,7.235722,2.1326344,0.0,7.351087,0.0,8.514869,7.799953,13.068882,8.564911,1.7783242,2.2468965,0.0,4.7031627,7.4050503,7.58485,8.381197,10.654973,0.0,4.4378905,16.183723,5.8398776,8.763558,6.1333356,5.838638,0.0,5.6434927,3.4438732,11.871948,5.8253565,6.892143,0.0,8.75976,10.422858,9.25057,9.703613,1.8098141,0.5429958,10.186679,0.0,5.273274,0.0,9.787281,17.4298,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,2.0143187,0.0,5.256212,5.812937,11.076599,7.156821,0.0,0.0,4.6370296,11.686331,9.5486555,1.0048051,17.250164,7.699641,0.17204745,8.855186,5.7752333,5.7870736,0.0,4.315451,8.699327,2.105745,0.0,8.2122755,0.0,9.237021,9.064308,14.456875,9.157033,2.3859742,2.4146156,0.0,5.152533,7.7526627,8.2178755,6.1926928,10.376842,0.0,3.445402,13.605403,5.628714,10.825092,4.864618,6.241337,0.0,5.524138,4.8439903,8.948344,6.770333,4.198966,0.0,6.558132,10.076885,7.968497,8.395311,3.297752,0.9974438,7.7190814,0.0,5.579221,0.0,7.886742,15.8980875,0.0,7
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.3915577,0.0,3.7146127,0.0,0.0,0.0,4.6874695,4.8665857,7.313939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13590603,0.0,0.0,0.0,9.464517,0.12399308,1.7103914,0.5922578,0.0,2.9507203,0.0,4.943067,0.0,0.0,0.0,0.0,0.0,4.0563893,0.0,0.0,0.0,1.3537123,0.0,0.0,0.0,0.0,3.5030007,0.0,0.2549503,0.0,0.0,0.0,0.0,0.0,0.0,4.311388,1.6120682,0.0,3.1561441,0.34561175,7.0360737,0.0,0.0,3.9130204,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.4130383,0.0,0.6243748,0.00021511316,0.0,0.0,0.0,1.7873254,4.320728,0.0,1.9102619,0.0,0.0,0.0,8.77675,6.174037,5.164209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7260277,0.0,14.276815,0.0,0.0,0.0,0.0,2.0493872,0.0,6.6617293,0.0,0.0,0.0,0.0,0.0,3.9936297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0926063,0.0,0.0,0.0,0.39233238,0.0,0.0,0.0,0.0,3.5892794,0.55491537,0.0,5.156896,0.0,7.431163,0.0,0.0,6.3695602,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.8350689,0.0,0.5705001,0.55938864,0.7795298,0.031831928,0.78738844,0.86562043,0.0,0.054492094,2.7286313,9.00779,11.237088,9.838998,0.0,0.0,0.766492,11.565866,11.4122305,0.96812063,17.460894,11.769979,0.07499157,9.564718,5.5545483,5.7145495,2.0700614,3.5402567,6.855143,2.3114038,0.0,7.1005754,0.0,8.248391,7.40839,12.558288,8.257238,1.6009163,2.2575824,0.0,4.5254583,7.4042196,7.490175,8.887511,10.726472,0.0,4.628876,16.783335,5.875638,8.239973,6.5063376,5.617829,0.0,5.682684,3.0912452,12.566327,5.473863,7.648194,0.0,9.245086,10.535358,9.655688,9.948403,1.4225585,0.36311322,10.8734255,0.0,5.042249,0.0,10.314223,17.673437,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.7694579,0.0,1.1307299,0.0,1.3582174,1.3044357,0.016870141,0.014017224,5.3390093,0.0,4.254595,0.0,0.0,0.0,5.1748357,5.4993887,5.8409634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04627358,0.0,10.647347,0.0,0.36176205,0.0,0.0,2.9896214,0.0,5.7593317,0.0,0.0,0.059499748,0.0,0.0,3.6091204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1257644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6144457,1.2241609,0.0,3.738443,0.0,6.758926,0.0,0.0,4.916153,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,4.5457177,0.0,7.232642,0.0,6.156311,0.0,0.0,0.0,9.796139,4.645505,1.6960027,1.377003,10.4277525,0.0,0.0,1.678581,1.3143386,0.9063414,0.0,0.9649251,6.272667,0.20988166,0.0,6.367256,0.0,4.1801524,5.6752462,13.098625,2.7343163,3.8405917,0.91740656,0.0,4.2835107,4.052542,4.6399093,0.0,5.8865924,1.7962407,0.0,1.3634319,1.6639113,9.396756,0.0,3.023554,0.0,0.46616614,3.3742545,0.0,4.854423,0.0,0.0,0.0,2.1200619,0.0,2.3888056,1.3715333,1.836936,0.0,0.0,0.70695853,0.0,0.6278565,6.7753224,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.7694579,0.0,1.1307299,0.0,1.3582174,1.3044357,0.016870141,0.014017224,1.8608599,0.0,5.1240325,5.926873,11.014129,7.260749,0.0,0.0,4.4819555,11.867756,9.675726,0.9263619,17.397001,7.907191,0.13651375,8.926669,5.777936,5.722564,0.0,4.151082,8.624067,1.9724932,0.0,8.230858,0.0,9.223451,8.999542,14.593138,9.191339,2.3370402,2.4059455,0.0,5.136029,7.7131186,8.062542,6.422391,10.420691,0.0,3.5724218,13.928185,5.5565825,10.707443,5.0897293,6.268731,0.0,5.518091,4.7104535,9.188122,6.8263164,4.3123274,0.0,6.6997614,10.079085,7.9532146,8.530661,3.1457095,1.0243971,7.9136944,0.0,5.6581316,0.0,7.9107556,16.17266,0.0,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,4.596173,0.0,2.2902641,0.0,0.0,0.0,8.284003,5.9670796,5.495747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0481405,0.0,13.949176,0.0,0.0,0.0,0.0,2.2225566,0.0,6.528579,0.0,0.0,0.0,0.0,0.0,4.004127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8727338,0.5918337,0.0,4.985652,0.0,7.5356364,0.0,0.0,6.2466154,6
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,4.5717297,0.0,7.309977,0.0,5.538305,0.0,0.0,0.0,9.658426,3.8244793,1.118324,1.3532467,9.254249,0.0,0.0,1.2155136,1.0494049,0.57094634,0.0,0.7945397,5.847332,0.19130903,0.0,5.728444,0.0,3.9591599,5.3309126,12.371229,2.4987059,3.8902316,0.79678553,0.046768613,3.8909485,3.6678016,4.3935795,0.0,5.122933,1.8031104,0.0,0.25373366,1.6684341,9.010942,0.0,2.8518302,0.0,0.08588589,3.3819351,0.0,4.4168887,0.0,0.0,0.0,1.6679872,0.0,1.6769644,1.694956,1.7444446,0.0,0.0,0.65839434,0.45854402,0.0,5.5060654,0.0,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.54824936,0.0,0.0,0.0,0.46995673,0.0,2.7762077,1.9180398,1.608331,0.0,4.9098625,6.267382,11.074978,7.5333037,0.0,0.0,4.088574,11.834997,9.887839,0.97248906,17.358479,8.326626,0.12892611,9.067646,5.8294816,5.7768173,0.0,4.112964,8.488995,2.0163548,0.0,8.093283,0.0,9.154064,8.812219,14.343179,9.120094,2.2326484,2.409035,0.0,5.0563755,7.7033052,8.049508,6.6657476,10.463779,0.0,3.6955426,14.237956,5.6484637,10.4537945,5.224144,6.214946,0.0,5.5619693,4.582034,9.546651,6.651347,4.685066,0.0,7.015044,10.134897,8.190968,8.711855,3.0126998,0.9768032,8.187911,0.0,5.610444,0.0,8.200868,16.349876,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0007057786,0.2800374,1.100661,0.0008635521,1.0181956,0.0,0.00060111284,1.7874069,0.25386196,0.0,3.6714787,7.9644465,11.289211,8.914658,0.0,0.0,2.09321,11.607918,10.9220085,1.0278493,17.316757,10.417989,0.1195945,9.429522,5.726093,5.8702197,1.1256815,3.842113,7.5854993,2.2770708,0.0,7.444326,0.0,8.638393,7.988709,13.144409,8.637597,1.8826512,2.307977,0.0,4.7064624,7.604383,7.894353,8.014904,10.6448145,0.0,4.2575426,15.713464,5.944213,9.095058,5.8436356,5.8180785,0.0,5.696632,3.6939917,11.367122,5.836824,6.512465,0.0,8.358644,10.389132,9.171712,9.452774,2.095338,0.5815806,9.740848,0.0,5.238669,0.0,9.567095,17.081059,0.0,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,0.004130564,0.0,3.4224653,8.14723,11.146854,9.143509,0.0,0.0,1.788087,11.767353,11.068385,0.95725465,17.440351,10.746739,0.06363769,9.464871,5.720725,5.7213697,1.3643037,3.655431,7.3756957,2.1339767,0.0,7.4063897,0.0,8.5777235,7.879761,13.1995535,8.627701,1.8364854,2.2894595,0.0,4.717521,7.462302,7.634262,8.256942,10.666471,0.0,4.3774037,16.044317,5.837268,8.913261,6.0602303,5.8573837,0.0,5.6710005,3.5455174,11.679961,5.90024,6.7327533,0.0,8.624753,10.402616,9.1764765,9.630329,1.9070607,0.5592517,10.030112,0.0,5.3252068,0.0,9.674627,17.354845,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,2.2254498,0.0,0.006950438,1.0134907,1.5791792,0.012199247,1.0222915,1.370142,5.0734773,0.0,2.927868,0.0,0.0,0.0,7.1516323,5.8827896,6.2714767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671777,0.0,12.813358,0.0,0.3836907,0.0,0.0,2.5463715,0.0,6.287662,0.0,0.0,0.0,0.0,0.0,4.2186546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.398693,0.94155747,0.0,4.5023065,0.0,7.883489,0.0,0.0,5.70729,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,3.4707189,0.0,6.384248,2.7896147,10.611196,5.3728433,0.0,0.0,7.051606,10.860126,7.562223,1.0212442,16.781242,4.7325826,0.36561868,7.5729227,5.216338,5.1544323,0.0,4.1056585,9.081859,1.4942546,0.0,8.525193,0.0,8.953827,9.471219,15.685962,8.676562,2.9862761,2.1439934,0.0,5.357427,7.607205,7.3374166,4.184531,9.806686,0.32414198,2.515433,10.805809,4.8825374,11.798945,3.6662898,6.114216,0.0,4.5489497,5.21405,6.476452,7.3774934,1.4589964,0.0,4.5029607,8.900747,6.2470202,7.031653,3.6852257,1.3173194,5.787007,0.0,5.041028,0.0,6.194921,14.456784,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.0765347,0.0,2.9302702,0.0,0.0,0.0,7.144061,5.882826,6.275709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6624677,0.0,12.802977,0.0,0.38832742,0.0,0.0,2.5471866,0.0,6.2864957,0.0,0.0,0.0,0.0,0.0,4.2207937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.871855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4020853,0.9451191,0.0,4.4992,0.0,7.885545,0.0,0.0,5.7017665,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,4.139577,0.0,7.312655,0.23933989,10.110358,4.0561895,0.0,0.0,8.570279,9.546976,6.241551,1.47082,15.887388,2.2032368,0.42479822,6.2366943,4.411955,4.2252955,0.0,3.5270827,8.884912,1.0689913,0.0,8.570995,0.0,7.7421436,8.750678,16.057987,7.2322907,3.453727,1.8851843,0.0,5.3393483,7.1523485,7.1058393,2.692541,9.117972,0.82361364,1.196491,8.52965,4.479306,11.867925,2.7364206,5.48504,0.0,3.5487607,4.773236,4.7554784,7.060119,0.0,0.0,2.9910295,7.369602,4.8641343,6.1201267,2.982784,1.5358388,4.5935917,0.0,3.6161613,0.0,5.0729084,13.124154,0.0,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.057904,0.0,2.907727,0.0,0.0,0.0,7.1898675,5.8874173,6.248122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7157819,0.0,12.846516,0.0,0.36251476,0.0,0.0,2.5352535,0.0,6.298093,0.0,0.0,0.0,0.0,0.0,4.2132144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8535888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3815093,0.931247,0.0,4.5154715,0.0,7.87674,0.0,0.0,5.721876,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.4130383,0.0,0.6243748,0.00021511316,0.0,0.0,0.0,1.7873254,5.527144,0.0,4.8052974,0.0,0.0,0.0,2.5276752,3.9707072,7.6550536,0.0,0.0,0.33251286,0.0,0.0,0.11142206,0.0,0.0,0.0,0.0,0.0,1.2717154,0.0,0.0,0.0,7.268179,0.8843664,2.3415656,2.7819157,0.0,3.3979695,0.0,4.4580874,0.0,0.0,0.51992303,0.0,0.0,3.5798924,0.0,0.0,0.0,2.91312,0.0,0.0,0.0,0.0,3.4973733,0.0,0.96201974,0.0,0.0,0.0,0.0,0.0,0.0,4.0740795,1.4905953,0.0,2.1103797,0.059848227,5.8036904,0.0,0.0,2.907745,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.7694579,0.0,1.1307299,0.0,1.3582174,1.3044357,0.016870141,0.014017224,3.9028132,0.0,7.2472377,0.9466334,10.180956,4.925192,0.0,0.0,8.303843,9.871737,6.6509027,1.0972959,16.172081,2.7396452,0.3908905,6.186213,4.3610845,4.5424166,0.0,3.653387,9.159003,1.2362328,0.0,9.063046,0.0,7.483647,8.887701,15.756363,7.340193,3.2236526,1.8187482,0.0,5.4485035,7.559165,8.573583,2.9617696,9.186946,0.6319095,1.0789212,9.384643,4.8783603,11.734209,3.3135183,5.41492,0.0,3.956336,4.5871506,5.402289,6.901995,0.8036635,0.0,2.8638983,8.01677,5.5900927,6.0885744,2.8603017,1.7063442,4.9145136,0.0,3.4419527,0.0,5.280533,13.167796,0.0,4
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.54824936,0.0,0.0,0.0,0.46995673,0.0,2.7762077,1.9180398,4.327839,0.0,1.8377597,0.0,0.0,0.0,8.915356,6.0946875,4.948404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9718413,0.0,14.612542,0.0,0.0,0.0,0.0,2.0884943,0.0,6.704544,0.0,0.0,0.0,0.0,0.0,3.8073652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9861792,0.0,0.0,0.0,0.7313724,0.0,0.0,0.0,0.0,3.6547725,0.35692093,0.0,5.3432126,0.0,7.2550282,0.0,0.0,6.5447216,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.8350689,0.0,0.5705001,0.55938864,0.7795298,0.031831928,0.78738844,0.86562043,0.0,0.19614384,2.59472,9.168173,11.253489,9.991641,0.0,0.0,0.56237835,11.541258,11.4843855,0.9373315,17.479042,11.976374,0.06492399,9.599877,5.5434613,5.7093735,2.209262,3.5215907,6.7528453,2.336603,0.0,7.0730777,0.0,8.188422,7.3187647,12.465793,8.209907,1.5458807,2.2783604,0.0,4.504098,7.384906,7.436768,9.014677,10.744486,0.0,4.6545157,16.955744,5.8723426,8.135519,6.625356,5.58241,0.0,5.7144203,3.0018277,12.726036,5.412883,7.8279586,0.0,9.401031,10.56244,9.756848,10.026443,1.3167624,0.33379135,11.04894,0.0,5.0107036,0.0,10.439287,17.768791,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.54824936,0.0,0.0,0.0,0.46995673,0.0,2.7762077,1.9180398,5.250886,0.0,7.5557327,0.0,3.5179756,0.0,0.0,0.7023091,8.908433,2.141327,0.0,1.2801726,4.5497775,0.0,0.044183522,0.0,0.79691017,0.32565734,0.0,0.69346654,4.437355,0.16146672,0.0,4.12313,0.0,2.695898,4.4269323,8.703953,2.0591235,3.8193223,0.6545845,1.5459198,1.7268212,2.8801572,4.943342,0.0,1.6884811,2.0930367,0.0,0.0,1.7924045,7.0424705,0.0,1.8671886,0.0,0.0,2.902609,0.0,2.798801,0.0,0.0,0.0,0.21273008,0.0,0.0,2.9216807,1.7510722,0.0,0.0,0.0,1.8526851,0.0,1.2796373,0.0,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.8350689,0.0,0.5705001,0.55938864,0.7795298,0.031831928,0.78738844,0.86562043,0.0,0.0,2.9296014,8.772114,11.217052,9.610244,0.0,0.0,1.0856407,11.593895,11.2930355,1.0013188,17.41784,11.46063,0.08080651,9.501128,5.566945,5.710318,1.8571359,3.553646,7.002205,2.2595773,0.0,7.136328,0.0,8.317673,7.540118,12.699968,8.32412,1.6639361,2.2293947,0.0,4.5543184,7.4222097,7.568771,8.691299,10.693265,0.0,4.581064,16.506052,5.8708677,8.390004,6.324291,5.661773,0.0,5.618789,3.2172081,12.3222065,5.5667167,7.3788013,0.0,8.994189,10.491948,9.498863,9.813364,1.5857338,0.41141582,10.595921,0.0,5.086994,0.0,10.103128,17.514242,0.0,6
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,2.32941,0.0,0.0,0.0,0.0,0.0,12.596272,6.711138,2.2387977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.981373,0.0,17.572638,0.0,0.0,0.0,0.0,0.806859,0.0,7.7461257,0.0,0.0,0.0,0.0,0.0,3.3547473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769086,0.0,0.0,0.0,0.0,1.5393525,0.0,0.0,6.633364,0.0,6.0746756,0.0,0.0,7.867393,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.063304,0.0,2.9135149,0.0,0.0,0.0,7.171899,5.8884997,6.2580543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6978513,0.0,12.829058,0.0,0.3740524,0.0,0.0,2.5381742,0.0,6.2926755,0.0,0.0,0.0,0.0,0.0,4.2175474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8599393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.387879,0.93790245,0.0,4.509788,0.0,7.87995,0.0,0.0,5.7143817,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.0759726,0.0,2.9291527,0.0,0.0,0.0,7.1465373,5.8837132,6.2740164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6660029,0.0,12.804542,0.0,0.3865633,0.0,0.0,2.5459445,0.0,6.288219,0.0,0.0,0.0,0.0,0.0,4.221103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.870623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4003186,0.94418186,0.0,4.5008874,0.0,7.885125,0.0,0.0,5.7012224,2
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,2.2254498,0.0,0.006950438,1.0134907,1.5791792,0.012199247,1.0222915,1.370142,4.205389,0.0,7.304685,0.0,9.713812,3.5842426,0.0,0.0,8.955791,9.132884,5.7835507,1.5302571,15.607303,1.7402617,0.29861256,5.895708,4.1632648,3.8553054,0.0,3.1279118,8.5311575,0.77296346,0.0,8.423792,0.0,7.4998407,8.454173,16.295908,6.830403,3.5254638,1.858965,0.0,5.36425,6.7490387,6.2623205,2.4173257,8.975098,1.0265293,1.0218191,7.8928685,4.028691,11.596081,2.3667762,5.451063,0.0,3.169256,4.5948057,4.30701,7.0161605,0.0,0.0,2.7807784,6.746823,4.312609,5.8164573,2.6567826,1.710385,4.407402,0.0,3.4696543,0.0,4.6158643,12.9565115,0.0,3
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.4130383,0.0,0.6243748,0.00021511316,0.0,0.0,0.0,1.7873254,3.5779333,0.0,6.4920344,2.292978,10.497124,5.119316,0.0,0.0,7.3050575,10.689081,7.303565,1.1138613,16.652485,4.3513827,0.37126496,7.392125,5.1438823,4.9908957,0.0,3.9577305,9.018271,1.3429343,0.0,8.497509,0.0,8.860049,9.368923,15.870196,8.463809,3.0797198,2.1104665,0.0,5.3674583,7.4883184,7.0441175,3.9759974,9.749665,0.42782852,2.375191,10.457112,4.72594,11.799034,3.5024734,6.067533,0.0,4.3637295,5.193863,6.203412,7.381771,1.148133,0.0,4.3098145,8.596287,5.930287,6.87239,3.5626338,1.3790103,5.6183276,0.0,4.8979874,0.0,5.9493003,14.33068,0.0,1
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,1.7694579,0.0,1.1307299,0.0,1.3582174,1.3044357,0.016870141,0.014017224,3.8560598,0.0,7.623196,0.0,9.645132,4.3673334,0.0,0.0,8.765394,8.941617,5.7499065,1.1486897,15.387596,1.4653609,0.23824134,5.0379157,3.4752727,3.8575976,0.0,2.867063,8.690671,1.0496873,0.0,9.300821,0.0,6.0855093,7.962197,15.519954,5.8684473,3.3238816,1.5868373,0.0,5.385864,7.1625924,8.993904,2.1431148,8.691945,0.61127365,0.11857288,8.275387,4.6311593,11.289184,2.9716218,4.71707,0.0,3.1806915,3.7677054,4.707962,6.1005993,0.48272565,0.0,1.7187601,6.9574313,4.9442368,5.2638345,1.8729708,2.0089254,4.372362,0.0,1.9641149,0.0,4.6469226,12.05486,0.0,5
1.6472609,0.0,0.49976987,0.0,0.0,1.4298669,0.0074537992,0.0,0.4869297,1.4204931,1.6942985,0.0,1.9828103,0.08441502,5.39828,0.0,3.5572343,0.0,0.0,0.0,5.4641843,5.2967076,7.042663,0.0,0.0,0.0,0.0,0.0,0.015864762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.643337,0.0,1.3476868,0.0,0.0,2.8811848,0.0,5.5267777,0.0,0.0,0.0,0.0,0.0,4.18714,0.0,0.0,0.0,0.55044925,0.0,0.0,0.0,0.0,3.3600185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5096307,1.44554,0.0,3.6237447,0.18028064,7.5062027,0.0,0.0,4.508572,5
2.659821,0.10705328,0.1171006,0.0,0.0,3.1758556,1.285649,0.0,1.9727578,0.07620448,0.0,0.0,2.6893644,0.02435553,0.5761645,0.0,3.9920003,7.481534,11.20318,8.554089,0.0,0.0,2.601661,11.737769,10.683514,0.98373353,17.357943,9.889751,0.10325213,9.365904,5.767287,5.8152213,0.82752055,3.8651237,7.8279567,2.1672564,0.0,7.611824,0.0,8.819353,8.223182,13.534036,8.806852,1.9840876,2.3307288,0.0,4.819328,7.577364,7.8543887,7.6769753,10.596435,0.0,4.116976,15.367727,5.828424,9.459478,5.7105923,5.9555135,0.0,5.6641927,3.9428742,10.917316,6.1199408,6.0168486,0.0,8.0521555,10.309628,8.861047,9.292779,2.3283782,0.6893061,9.339222,0.0,5.384347,0.0,9.188022,16.964785,0.0,1
